Measure:mean;Left-Lateral-Ventricle;Left-Inf-Lat-Vent;Left-Cerebellum-White-Matter;Left-Cerebellum-Cortex;Left-Thalamus-Proper;Left-Caudate;Left-Putamen;Left-Pallidum;3rd-Ventricle;4th-Ventricle;Brain-Stem;Left-Hippocampus;Left-Amygdala;CSF;Left-Accumbens-area;Left-VentralDC;Left-vessel;Left-choroid-plexus;Right-Lateral-Ventricle;Right-Inf-Lat-Vent;Right-Cerebellum-White-Matter;Right-Cerebellum-Cortex;Right-Thalamus-Proper;Right-Caudate;Right-Putamen;Right-Pallidum;Right-Hippocampus;Right-Amygdala;Right-Accumbens-area;Right-VentralDC;Right-vessel;Right-choroid-plexus;5th-Ventricle;WM-hypointensities;Left-WM-hypointensities;Right-WM-hypointensities;non-WM-hypointensities;Left-non-WM-hypointensities;Right-non-WM-hypointensities;Optic-Chiasm;CC_Posterior;CC_Mid_Posterior;CC_Central;CC_Mid_Anterior;CC_Anterior
913;23.3931;41.535;88.342;57.5461;85.4342;70.4245;77.236;95.2672;41.7245;21.0605;85.5726;65.9434;64.1067;40.5207;66.4843;93.8497;62.2764;51.3889;24.6009;38.0414;85.2643;57.68;85.0824;68.2322;74.9191;92.802;65.8727;62.005;67.6103;92.325;60.4545;50.1918;33.4286;78.3953;0.0;0.0;66.5238;0.0;0.0;78.5;114.0794;105.6781;105.6933;110.21;111.3336
914;24.2449;36.7746;87.3954;61.3043;90.8978;74.4863;83.5511;100.3805;38.7347;26.4348;86.4029;67.2668;67.3448;42.1763;71.5729;95.2416;63.0741;54.9627;25.762;28.5479;85.632;61.4299;90.9199;73.0914;80.7033;98.408;67.7083;65.299;73.2222;95.2766;59.05;53.4726;52.0;78.378;0.0;0.0;68.1579;0.0;0.0;77.8625;114.8081;107.8046;106.0316;108.5528;111.6137
915;21.0755;34.4431;88.8526;62.3103;90.3446;75.1592;83.5864;102.5395;28.1366;25.4694;87.464;67.8084;67.8557;39.6809;72.9745;96.7742;66.6827;50.6008;23.4474;32.1868;88.3154;63.6936;89.7456;73.7896;81.4917;101.3537;68.7811;65.1025;72.8485;96.1817;61.7654;52.6811;0.0;78.7412;0.0;0.0;62.7143;0.0;0.0;70.523;111.7668;104.2433;106.5778;109.1826;110.2409
916;27.0799;38.167;88.2577;58.1161;87.5226;73.1919;78.8526;98.4902;34.5255;23.6468;86.1262;67.0838;65.4002;39.1475;68.9093;93.1006;60.3906;53.209;25.3701;34.0367;87.3522;59.2001;87.378;71.0535;76.4596;95.9714;67.3999;64.5315;70.3267;92.5226;62.0584;51.956;0.0;79.4454;0.0;0.0;66.7308;0.0;0.0;80.9638;114.1681;106.0385;106.4238;104.9243;111.7572
917;23.881;38.4579;88.7038;63.682;90.1433;74.9919;84.5746;102.5931;42.0044;27.4515;86.107;67.2217;65.0349;38.4114;68.7648;96.1201;64.0852;53.2956;23.6455;33.3915;87.7565;63.2508;89.1204;73.2557;81.3043;100.5283;66.5082;62.5843;71.5844;95.4811;64.0533;52.8473;0.0;79.3559;0.0;0.0;71.1569;0.0;0.0;74.8608;113.1402;104.9896;105.3651;106.8504;108.2075
918;26.9545;37.7226;86.955;62.7367;86.8756;73.9597;82.0123;98.9618;38.1217;25.7789;81.9563;67.196;66.4246;42.6759;69.971;90.4235;68.0703;54.218;24.4627;30.6154;85.9893;62.9291;86.0187;70.8802;77.1833;95.356;65.5439;62.5403;69.9605;89.9571;61.4167;54.6357;0.0;78.4052;0.0;0.0;71.08;0.0;0.0;81.9612;110.7105;103.0018;104.2739;107.2287;106.68
919;26.0877;41.2017;87.052;59.7765;91.063;76.2731;82.7155;100.3215;41.6835;26.9909;87.6454;69.0694;67.7971;44.8305;72.3286;96.9178;66.5364;54.6732;25.9721;40.2971;87.1679;60.8866;90.0917;74.1887;82.3119;100.485;69.3192;67.7743;73.286;94.9564;64.8718;52.2911;0.0;78.1848;0.0;0.0;66.2727;0.0;0.0;84.7617;116.5571;110.3201;108.6203;110.487;110.5297
920;24.5333;38.5941;88.143;61.821;90.4565;74.7366;82.6607;101.0617;38.396;27.4083;85.5709;67.1134;67.1836;44.0867;72.3768;95.3087;69.5849;51.8806;25.2622;35.6966;87.5856;63.3086;89.9886;73.3978;79.9648;98.8894;68.2679;66.0748;73.3355;93.7352;62.9333;52.4263;38.0;77.9145;0.0;0.0;68.0;0.0;0.0;77.1725;113.5773;105.9027;109.1395;108.6777;109.8518
921;18.5638;37.8015;88.0194;62.2768;90.805;74.7096;83.1494;103.4234;40.5537;26.7465;86.8442;66.8734;68.3674;40.8148;71.1541;97.4397;63.0955;50.6794;19.5167;37.9135;89.4014;64.8843;91.6375;72.1575;81.1117;101.5934;67.401;65.7658;71.7996;96.7827;54.0065;49.7557;42.4722;77.1087;0.0;0.0;55.8889;0.0;0.0;72.7991;112.6868;108.2117;108.3628;108.8879;109.1064
922;28.6319;42.2139;86.3595;60.8396;88.3163;77.6224;84.8735;99.4392;43.1042;24.5487;85.1907;68.2553;66.7775;44.0601;73.5145;95.6342;66.7686;51.397;26.8101;42.3396;86.0986;61.0359;89.0446;76.149;82.1383;96.5129;66.9572;64.1617;74.0429;93.9068;64.6449;51.7749;0.0;76.2686;0.0;0.0;65.125;0.0;0.0;75.193;112.2419;102.145;103.7888;107.8845;109.8718
923;31.0849;38.0149;87.4626;59.2691;88.6719;73.0882;80.3928;98.9;38.6;20.4927;85.4104;64.3597;63.0494;39.4901;68.857;93.1643;68.9;56.5387;26.756;36.6667;86.4966;60.4382;87.9626;71.8195;78.7232;96.4597;66.2532;63.4542;71.0963;93.2248;61.4747;55.2007;41.5;78.3596;0.0;0.0;72.1351;0.0;0.0;77.9627;115.2827;105.5591;106.6825;109.7988;111.1803
924;21.7039;33.2527;88.3225;60.5396;88.7831;73.7624;82.6566;100.7458;33.4646;22.5775;85.2246;65.035;66.9053;38.9606;71.8237;95.8742;57.9163;52.2026;18.3249;33.5959;87.4452;62.145;86.2635;70.4651;79.106;96.6839;65.6593;64.3233;70.8121;94.1831;54.7548;50.788;27.0;77.4503;0.0;0.0;55.6111;0.0;0.0;71.2889;112.7706;107.9742;107.8883;108.1591;109.8843
925;27.9429;58.3333;85.6227;58.0939;85.9406;73.6319;79.9251;98.56;36.5359;17.8718;83.9982;67.355;64.5941;35.723;68.9401;94.5468;52.7304;53.0663;27.9713;34.3498;84.8531;57.72;86.2067;73.1426;78.5697;96.8971;65.6158;62.6301;70.2949;92.092;60.1758;56.4218;54.0;78.241;0.0;0.0;70.6364;0.0;0.0;81.3062;116.0233;109.1246;107.4887;109.3881;111.7662
926;22.4212;36.7048;88.8465;61.7356;88.7927;74.6163;83.0406;101.1631;36.8897;23.5103;86.1148;65.7804;65.5212;39.5684;71.5413;95.8764;67.9048;52.4502;22.961;34.7238;87.7154;62.1818;88.622;72.1967;78.2491;97.7622;65.6604;62.7203;72.6516;94.5339;64.2639;52.3481;36.0;76.9099;0.0;0.0;60.0465;0.0;0.0;76.8713;110.6642;103.7377;106.5389;107.6067;106.4061
927;21.2857;39.134;87.3253;60.3852;91.3796;75.6231;83.2104;102.9884;39.9001;23.7057;84.6803;68.875;69.5655;38.423;71.7604;95.61;66.3241;51.3067;21.429;32.393;85.5578;60.3902;88.1913;73.4589;80.895;101.2418;67.0586;62.9958;73.7543;96.4091;67.6111;51.4551;0.0;76.1831;0.0;0.0;59.4;0.0;0.0;73.6776;115.4548;109.2799;105.9188;109.6819;109.5123
928;23.6443;36.1902;88.3069;60.7908;94.5646;74.87;82.7302;101.686;38.8411;25.5734;86.6233;67.9616;67.465;44.7038;72.6108;95.6848;65.4516;51.6242;21.4577;33.4129;86.5848;58.7811;91.6495;73.126;79.3494;97.9601;66.5165;62.4013;72.0201;94.1555;61.6854;50.8414;43.0;75.7709;0.0;0.0;71.0;0.0;0.0;84.3435;116.3963;108.7692;108.2933;107.577;109.1942
929;25.5471;42.9709;88.6834;61.2238;86.1734;73.5384;82.6192;98.1093;35.3577;22.8787;83.7891;65.1336;65.1752;41.9789;69.8955;93.042;65.8659;50.2762;26.9585;31.6252;86.2425;60.882;87.4998;71.6983;80.6483;97.9354;65.0505;65.63;71.941;92.366;62.8476;52.6468;0.0;76.7208;0.0;0.0;64.4286;0.0;0.0;80.0318;111.3605;103.2038;102.4965;107.988;108.7295
930;24.1424;35.1566;89.2543;61.1831;89.5416;76.9116;83.0213;105.2479;40.3856;26.3447;87.408;67.9664;69.0705;40.9372;71.164;96.7906;61.3853;53.1467;23.7617;40.4434;86.7011;60.568;88.2543;75.4176;81.5375;102.9743;68.2669;66.6455;72.7027;95.1572;58.0073;51.812;51.0;80.682;0.0;0.0;73.125;0.0;0.0;76.5644;116.2549;106.1456;104.2546;104.4094;108.7679
931;21.8894;44.6616;87.52;60.5381;89.2971;71.5322;80.9369;99.0488;40.6325;25.8171;84.3149;67.3347;65.1035;41.6939;68.4894;94.3054;58.2545;51.316;26.1437;34.6372;87.5073;61.9934;89.0505;73.1662;79.8504;97.2602;67.6782;65.2697;70.6301;94.1051;59.0;54.3235;41.5;79.9331;0.0;0.0;72.3462;0.0;0.0;78.2457;112.6989;107.0755;107.1413;107.6444;108.8053
932;26.7866;45.5286;86.1662;57.2165;86.1068;71.6635;78.598;95.9159;38.9138;24.6366;84.4032;63.4664;62.9754;41.2652;68.2353;92.8952;54.2133;53.5015;29.0965;34.7882;86.3104;58.5838;85.2596;70.9454;76.4843;93.2139;64.9767;62.9481;69.4002;91.4449;61.1936;54.563;36.6;78.8303;0.0;0.0;68.5;0.0;0.0;79.2545;113.219;103.9079;107.6593;109.3647;109.0774
933;24.4707;38.9139;87.714;59.953;88.6862;73.9879;80.3089;99.3895;38.9337;24.2825;85.5636;64.758;64.241;43.9814;69.3491;94.3704;64.608;52.4751;28.8777;30.0069;87.5586;61.2845;88.6386;72.7827;78.1102;98.8395;65.6445;62.5526;70.8631;94.2638;55.0397;52.1859;0.0;78.1357;0.0;0.0;73.6316;0.0;0.0;76.7689;110.7213;104.1625;104.5107;106.288;107.1054
934;22.9166;42.8842;87.0681;61.2127;92.3416;74.9001;83.0786;99.6851;37.0913;25.3121;85.7749;69.7816;70.4301;42.6063;70.9763;95.5558;62.3926;51.4855;23.9746;43.6905;85.6449;61.2404;89.7478;72.6272;79.7337;96.9151;73.2594;67.1613;70.9481;94.1932;56.5161;50.1514;43.0;78.4297;0.0;0.0;67.7333;0.0;0.0;72.1194;112.4146;106.1433;106.417;107.8092;107.9849
935;23.2339;38.8594;88.7219;59.7252;85.6492;72.7184;80.3871;99.3527;45.1526;23.2296;84.5655;64.7444;64.4405;42.3384;69.5368;94.2462;69.2857;50.3614;29.4495;38.4215;87.3186;60.3345;87.1785;72.154;79.6505;98.5565;66.2872;63.7717;69.727;94.0667;60.7303;53.8326;0.0;77.5091;0.0;0.0;65.1;0.0;0.0;75.8306;114.9957;107.1204;106.4747;109.6408;110.2236
936;18.183;38.4934;89.7658;61.3698;91.7591;73.8829;82.6408;102.5391;25.0243;21.9376;86.805;66.0279;65.1829;31.1248;69.8249;97.5267;62.6716;50.1711;18.3946;31.8749;87.7256;61.5171;90.1024;74.0976;79.8279;99.3819;66.8105;66.0724;72.7941;96.8757;62.0139;50.8339;0.0;75.9596;0.0;0.0;67.0;0.0;0.0;79.8121;111.9038;107.0325;107.6798;105.9811;110.0738
937;22.6244;42.4351;87.1035;60.957;90.0066;76.8515;83.8795;99.7342;38.9718;23.72;84.791;66.3862;67.3135;44.0189;73.0249;96.6924;62.0;52.2343;25.2013;37.3308;85.2986;60.3857;90.5957;75.0746;82.2133;98.0995;66.9204;65.8043;72.9693;94.4386;62.5786;51.9061;37.65;78.4193;0.0;0.0;57.8571;0.0;0.0;82.8653;114.8729;106.261;106.0857;109.2749;108.8994
938;19.4476;36.8344;87.1152;60.694;91.6204;74.5795;83.1523;100.1508;38.3903;26.7039;85.7066;66.8088;66.1781;42.5875;69.6257;93.8302;60.6845;48.6786;21.736;33.165;87.491;62.0644;89.1414;71.7018;78.4051;96.6319;66.2807;64.3416;69.4634;93.7939;56.08;51.2494;36.8;77.0961;0.0;0.0;49.84;0.0;0.0;81.381;108.8425;105.8382;107.1863;109.4975;108.7596
939;27.4878;35.5365;89.043;62.8142;88.6888;76.9649;83.6742;98.8375;41.9357;26.4727;86.1115;66.0533;68.7992;39.8508;75.3678;95.684;64.744;52.7084;23.8952;37.4;87.6416;62.8137;86.9231;74.612;81.1792;98.3141;67.8136;65.9902;75.3496;95.348;65.1512;52.2725;34.8824;77.2329;0.0;0.0;59.125;0.0;0.0;71.8551;113.8839;106.1347;108.4761;108.7268;110.0506
940;18.6657;41.0957;91.0589;66.7618;86.4493;75.8984;83.0015;94.2646;24.2732;20.728;85.2324;67.8027;68.0736;32.28;72.0262;90.2332;65.1286;50.1994;17.4965;31.7392;90.1864;66.5797;85.6674;74.3177;80.9982;92.8011;65.5477;66.4792;73.0574;89.0514;69.2703;49.8216;33.0;74.5175;0.0;0.0;54.9167;0.0;0.0;80.1706;105.0865;101.3449;101.8528;102.0974;104.8453
941;22.518;44.015;89.1618;62.5433;92.442;77.467;83.8155;101.5988;36.8338;28.325;87.5826;70.6611;71.7587;43.1288;73.7461;96.3544;63.9919;48.2257;22.8648;37.75;87.3818;61.7556;89.865;74.5459;80.475;98.2885;69.5672;67.2327;73.3003;95.5875;65.9326;50.6691;44.6923;79.3507;0.0;0.0;62.4375;0.0;0.0;74.9286;117.2412;109.3745;108.983;110.6048;111.7116
942;18.4792;33.9708;86.3045;57.0498;84.4999;69.2719;81.8233;97.3944;26.1971;23.5267;87.2771;63.8995;62.0285;33.4568;70.7836;96.5888;62.1925;48.0707;18.8343;33.3168;85.6937;58.7709;85.5547;68.2093;79.2365;92.6684;63.7401;62.4669;69.8541;92.0891;53.7612;50.0894;0.0;79.8017;0.0;0.0;61.8;0.0;0.0;74.5963;110.7322;106.2253;106.4949;107.0661;108.3569
943;26.5638;43.6871;88.4246;61.109;89.5543;73.8923;80.8107;99.1117;38.8414;28.4244;88.0316;67.1875;66.1795;42.3648;70.8582;96.085;63.5685;51.0263;27.5229;39.2431;87.6761;62.291;90.0382;73.3155;78.9174;96.1556;66.3554;64.6996;71.8929;95.7847;60.5168;51.313;52.5;73.0666;0.0;0.0;60.8421;0.0;0.0;71.9459;112.5437;105.5878;105.6478;106.9777;108.9859
944;22.584;41.4097;90.3357;61.5748;91.9482;75.7166;84.0039;104.4326;34.3451;24.3075;86.129;67.04;67.7175;39.172;71.2902;97.9062;67.7212;52.8432;20.9014;36.2914;88.1339;62.2397;90.1097;73.3674;80.3992;101.3018;66.3691;64.2228;71.1155;95.7805;60.1825;52.6218;46.0;78.2612;0.0;0.0;60.8966;0.0;0.0;74.2963;115.5615;106.6875;109.1088;107.3989;108.846
945;22.7391;42.3947;89.4241;60.2641;94.5115;77.0252;85.2934;104.7617;38.2416;24.3388;88.4935;66.8681;69.2395;41.5237;72.8235;99.0293;62.5374;51.6351;28.3082;37.5441;88.3924;60.9666;93.3604;75.0648;82.0061;99.8857;67.2644;66.9297;72.8187;97.2387;59.6164;51.8293;38.6667;77.6146;0.0;0.0;67.2174;0.0;0.0;81.7879;116.1522;111.3401;107.5881;107.7528;109.1122
946;24.9071;42.9917;88.5549;59.6766;91.1182;75.2969;84.4488;101.4737;38.6396;24.4759;87.562;68.431;68.9419;47.5427;71.7683;97.48;64.7513;50.993;27.0153;35.8076;86.9912;61.1584;90.0079;74.8495;81.3583;99.7419;69.2456;68.1741;73.6436;96.227;61.035;52.193;54.0;76.1832;0.0;0.0;61.6316;0.0;0.0;79.3222;110.7975;102.7554;105.7422;108.3933;109.4611
947;17.4038;38.4314;88.428;61.507;90.164;74.5021;83.2857;104.7296;37.0363;22.9949;87.3176;67.656;68.2236;39.2712;69.6289;98.7325;59.0913;51.3501;18.865;29.9472;87.3599;62.2077;89.4239;71.0788;80.3175;101.4866;67.4972;65.7979;71.1155;97.3094;59.5;49.9292;26.6667;79.6061;0.0;0.0;72.1333;0.0;0.0;76.0187;112.6808;107.9861;106.9764;108.7108;108.1831
948;28.901;35.2363;88.3033;61.2453;91.886;79.5034;85.9876;105.5408;46.3633;26.5724;87.907;67.9614;68.3745;43.7458;74.0058;98.3403;66.1667;52.8115;30.2555;37.2312;88.0856;63.575;90.145;76.4155;83.0428;103.6607;69.6522;65.6117;74.0628;96.7395;59.5385;52.4526;42.0;77.5904;0.0;0.0;68.0;0.0;0.0;78.5397;114.4874;105.2197;106.5714;108.6;108.5979
949;21.0001;35.3367;88.5477;60.1964;89.4922;75.5042;83.7059;101.8068;35.7139;24.0596;85.4195;65.8644;68.3445;41.061;71.8166;97.2805;60.0152;51.6998;21.1078;30.3019;87.2202;60.6534;89.2704;72.4507;81.3421;98.9288;64.1735;64.2183;71.4495;94.3927;53.349;50.4669;44.8824;78.1696;0.0;0.0;55.1071;0.0;0.0;83.8031;112.0914;106.7996;106.9355;108.1292;110.0085
950;26.8383;39.1299;87.4951;60.097;90.9657;74.0649;81.8233;99.6302;40.3036;24.2466;84.2156;65.5263;65.6837;47.3532;71.7903;94.813;65.6857;54.7198;29.4224;33.6519;86.1299;60.6364;89.5387;72.6106;78.8981;96.8858;67.1611;62.7055;71.7573;93.3303;59.7614;55.299;46.0909;79.7688;0.0;0.0;67.3125;0.0;0.0;74.6914;111.8927;103.4315;105.0254;105.9235;109.4212
951;26.5132;38.3669;88.9211;63.2787;88.9792;76.0307;83.6047;99.3184;36.6209;25.6348;87.6798;67.1839;68.2406;42.9315;71.0081;95.9905;54.8;52.3425;27.2568;34.7921;88.1396;63.8674;89.7599;74.9235;81.9106;97.5038;67.8836;67.4927;72.9656;95.3997;59.0909;54.148;33.35;74.6046;0.0;0.0;72.6842;0.0;0.0;71.8989;111.8143;105.7535;107.7866;109.4275;109.3523
952;27.6422;34.9588;89.2267;59.9089;86.983;73.6671;80.4703;96.4947;41.6239;25.0636;85.615;64.1615;65.661;39.0083;68.6312;94.1416;68.0308;54.728;24.977;31.9036;88.3548;61.1042;86.8235;73.2177;78.7043;95.3967;66.3304;64.7691;69.8628;93.8697;57.1905;55.2069;39.65;76.0248;0.0;0.0;68.8545;0.0;0.0;77.7329;110.0911;103.3461;104.845;102.7383;107.9973
953;27.0368;44.0686;90.2888;63.1737;92.9328;75.6245;82.811;99.007;41.9543;26.3622;85.654;68.4747;68.5169;44.8715;72.178;94.5155;65.6875;52.1654;26.3832;36.0707;87.9938;61.6854;89.3136;73.7302;80.4022;97.2177;67.6803;65.4898;72.375;93.8103;64.7867;51.4905;0.0;77.4808;0.0;0.0;57.5;0.0;0.0;75.9912;111.5128;103.3285;105.3246;103.8222;109.7306
954;25.2593;33.3244;89.8001;62.478;93.4054;77.1672;84.0452;104.0284;40.7454;27.7681;87.0889;68.1551;68.3574;46.5759;72.538;97.1732;65.4466;52.87;28.0853;34.4958;87.028;60.8446;91.8788;75.0795;80.7547;100.0617;67.5756;64.3135;72.4665;95.29;63.5109;54.0557;0.0;79.5985;0.0;0.0;92.3333;0.0;0.0;78.88;112.7904;104.6826;106.512;106.9386;110.5804
955;22.5676;38.0592;88.943;59.3828;88.161;71.9712;81.062;100.0686;38.0251;22.0568;86.4552;66.3287;65.2668;38.1285;68.9024;96.8453;63.4634;52.4992;21.648;36.6908;88.2904;59.7582;88.2221;71.3366;79.9468;98.7117;66.7344;65.1441;71.165;95.9323;58.8077;50.3181;0.0;79.253;0.0;0.0;70.25;0.0;0.0;69.7278;114.0203;107.7548;108.9103;108.2255;111.8345
956;24.6174;42.598;89.7751;62.8437;89.5706;74.7758;81.6128;96.2801;38.4609;25.8294;86.652;67.2626;64.2671;38.0853;70.0118;91.4321;62.7424;52.7036;25.8022;36.1157;88.45;63.3074;88.0974;72.5878;78.3937;93.2969;65.8412;62.072;71.2238;88.7335;58.6119;52.4118;0.0;77.3069;0.0;0.0;70.5;0.0;0.0;81.4942;113.8519;106.3833;106.2261;107.4376;107.5721
957;16.7089;37.6642;90.1436;62.7662;88.4317;74.4737;83.1727;101.9232;26.7367;24.6728;85.8755;67.8042;68.7419;39.3405;71.9692;97.3423;63.1697;48.9504;16.9667;34.3265;87.8186;62.4395;87.7714;71.5778;79.4796;98.7191;66.2627;64.3252;72.0745;94.5385;60.2979;48.9022;37.6053;76.6281;0.0;0.0;71.84;0.0;0.0;79.0865;114.7029;106.958;107.7669;108.296;107.6464
958;19.9426;37.6277;91.3609;64.7786;91.0444;79.2133;88.994;105.9759;35.6848;21.6739;86.0377;66.8443;70.2176;37.8564;76.6468;97.1257;70.3273;48.7768;20.5587;35.8364;88.957;62.544;92.5577;78.1844;87.503;105.6358;68.6137;66.2966;77.147;95.8719;66.5;49.9644;58.25;76.2342;0.0;0.0;60.8909;0.0;0.0;74.8367;110.3619;105.1523;107.0175;107.6426;109.1585
959;19.7398;42.499;88.8971;60.9114;84.4015;67.9049;76.6572;95.1399;33.8362;24.7078;85.1466;65.2507;63.3681;37.0688;64.47;91.3543;63.9;50.4432;20.5564;37.7059;87.0798;60.897;84.4897;67.9133;74.1487;93.8483;65.4502;60.8484;67.932;90.2505;53.4394;50.3302;38.4231;79.949;0.0;0.0;75.4848;0.0;0.0;72.0216;111.633;102.8478;104.9159;105.7369;107.3089
960;24.2003;38.8764;88.1392;62.3276;86.2215;74.7598;83.4666;97.1325;31.48;25.9967;84.5683;65.3119;65.9395;42.8596;72.3882;92.9716;64.3086;51.4352;24.9531;36.4047;88.1854;63.394;86.2252;73.1195;80.071;95.3934;67.5207;64.2371;73.0621;91.5406;66.4737;52.3505;31.0;80.1396;0.0;0.0;69.4211;0.0;0.0;80.1359;113.5467;107.2613;108.8207;108.9901;110.3675
961;23.861;43.5743;87.2105;60.4617;91.6434;71.5262;82.2678;101.6693;41.7971;27.3813;85.4476;67.3038;66.2013;40.3906;71.4709;92.7681;65.0357;53.1363;25.6773;44.7595;85.5251;61.1895;88.6979;71.6168;79.6378;97.699;69.4299;67.5;73.3875;89.9029;64.2529;52.4124;0.0;79.1149;0.0;0.0;73.9216;0.0;0.0;68.4048;109.9852;103.036;100.9196;107.4843;105.7243
962;27.9983;39.0095;88.4379;60.7909;85.8871;72.7264;81.0471;96.9153;38.9063;24.8625;84.8246;65.5267;65.0745;42.1187;69.4815;92.7072;65.3902;53.6506;26.2355;93.0;87.4912;62.0747;84.1603;70.1936;78.5207;94.9379;67.3215;67.6364;70.5516;91.6145;62.4839;50.8931;35.7619;78.0884;0.0;0.0;60.0769;0.0;0.0;80.3764;111.9817;104.9276;104.3385;107.2211;108.1857
963;18.0062;40.8721;88.5926;60.9088;91.1329;74.128;81.5856;100.1938;27.3446;22.2795;85.713;65.8751;67.354;37.3362;69.7025;95.4884;65.4353;51.17;17.8446;36.3498;87.2691;60.8988;89.8149;72.2007;79.8421;98.4346;65.7052;64.9346;70.2485;92.5183;61.4868;50.3774;0.0;77.243;0.0;0.0;61.0256;0.0;0.0;81.0609;112.7607;105.2121;109.4573;111.0049;110.7646
964;25.4428;35.2148;88.0907;61.7598;89.4582;74.2654;83.3376;100.5649;38.2593;21.5999;84.8556;66.3999;66.8924;38.0649;70.5388;96.3196;64.6864;53.8932;25.4763;31.7327;87.1065;61.4261;88.9633;72.7024;81.412;98.1343;65.6365;64.1853;70.31;94.3588;64.2929;54.3964;39.4167;79.1492;0.0;0.0;75.25;0.0;0.0;79.4349;114.7412;105.2082;105.3497;109.5113;111.1099
965;27.2612;47.2718;89.2539;61.5701;90.1435;73.2633;81.0004;98.3206;42.749;25.6833;86.3157;65.8082;67.7016;41.1927;70.5228;93.616;59.961;50.6434;26.7076;41.0;86.3181;59.8402;89.4312;72.0162;78.3844;96.5101;66.5371;65.8513;70.1804;92.7393;57.6655;51.6944;0.0;80.0409;0.0;0.0;59.5;0.0;0.0;75.7651;112.7791;109.0755;104.3627;108.1365;108.6553
966;19.2471;39.7377;88.2028;58.0958;88.0658;72.9013;80.3735;98.2108;36.4715;27.5026;85.8654;66.1574;66.328;40.4425;69.8814;96.0176;64.5474;51.7044;21.1138;36.0;87.3098;60.7415;88.0356;72.4103;77.6572;96.3287;67.5812;64.7717;71.2436;95.0636;61.8242;52.3468;44.875;79.4152;0.0;0.0;61.5652;0.0;0.0;72.2602;111.8551;107.3247;107.6608;108.3465;109.9715
967;31.9284;32.9204;88.3165;62.4129;86.917;74.5543;82.2001;100.8235;40.4465;23.7023;84.0402;66.5143;67.6589;46.5315;71.9388;94.5512;67.4545;56.1385;31.0641;38.6667;85.4933;61.443;87.3771;73.4103;79.403;98.0346;65.3833;64.4969;71.4407;91.7774;58.78;52.7257;28.6667;77.8021;0.0;0.0;76.6667;0.0;0.0;79.4346;112.3885;106.7535;107.5479;107.6481;110.8968
968;24.3832;41.5525;85.5774;57.3798;90.6591;77.0937;83.3437;100.7057;38.2173;24.7509;84.8835;65.0813;66.6008;40.2096;72.0543;95.1826;64.229;50.7773;25.504;36.3591;83.341;56.8559;89.7048;75.1314;81.6319;99.4263;66.2876;64.5073;73.5629;95.0457;56.4125;51.5209;40.4737;78.0494;0.0;0.0;64.1613;0.0;0.0;76.7915;114.0539;107.0614;107.1197;108.4366;110.9496
969;21.5051;42.227;88.2635;60.2639;93.224;74.1335;83.248;99.9584;33.5515;24.5205;89.4517;67.3619;68.1758;39.0795;70.6657;97.7249;61.7152;50.3081;19.6522;29.3743;85.6534;58.6914;90.3976;72.8517;81.9639;99.6394;67.5674;65.3002;71.665;97.2369;63.8221;50.6892;39.4;78.4705;0.0;0.0;63.8864;0.0;0.0;79.7956;113.2099;106.1329;109.8124;109.8607;110.4937
970;23.2675;38.771;87.0725;57.6151;86.7094;72.0693;80.7539;98.4854;34.0596;24.1946;85.2671;65.9968;66.6652;38.8664;71.462;94.9728;63.52;50.0777;25.1556;34.543;84.4786;58.3507;87.2855;71.5557;78.2398;96.1059;66.555;64.9974;71.1765;93.7879;58.0497;52.092;53.25;79.9817;0.0;0.0;65.12;0.0;0.0;73.9175;115.6088;106.19;110.5588;109.1443;109.9641
971;22.0635;37.8311;88.6046;61.5214;92.1104;76.2221;85.4304;103.0884;29.964;24.7054;88.2328;68.6202;68.339;39.8946;72.095;96.933;64.0;50.2087;22.2121;35.0652;87.8924;61.8529;90.2139;74.6346;82.7331;100.5;69.0081;68.0078;73.6431;96.4179;64.8889;51.0121;34.6;79.3993;0.0;0.0;66.0;0.0;0.0;78.6421;113.9469;107.2638;108.2527;107.3894;109.1753
972;19.6367;42.2515;88.8998;62.0517;94.6497;79.3267;87.982;107.9651;25.4541;21.4612;88.8483;71.2594;72.6423;31.7073;75.0886;101.0864;60.7031;48.8441;18.842;35.1929;86.2891;60.228;93.7934;79.0606;87.2834;107.2138;69.9377;70.0495;76.2953;99.0212;55.0932;49.1842;0.0;76.8668;0.0;0.0;59.9048;0.0;0.0;75.9192;114.5209;100.755;105.7303;106.2254;107.8632
973;22.1084;36.219;88.5543;60.1073;89.1907;72.1084;80.637;98.6832;32.9574;23.9824;85.0234;65.251;66.0212;37.5171;69.492;95.7213;69.1446;51.451;24.9257;32.204;87.8642;61.6419;88.3052;70.761;79.2765;96.7495;66.1132;65.2081;71.6322;93.2646;66.9091;52.1307;0.0;77.3449;0.0;0.0;69.7778;0.0;0.0;75.6346;112.1941;105.5556;104.543;107.658;109.2322
974;25.0684;32.6616;87.0415;58.6988;89.4104;73.1185;80.6466;100.6761;38.6595;21.4412;84.5775;63.1873;65.1519;39.8898;70.6789;95.842;63.2787;54.4763;23.6899;32.8473;85.5767;58.2837;89.0728;71.8359;79.5003;98.7582;64.8067;62.8333;71.9781;95.4902;59.1186;52.7689;39.0;77.9959;0.0;0.0;71.25;0.0;0.0;77.0657;113.3041;107.1917;110.0455;107.705;111.3667
