Measure:std;Left-Lateral-Ventricle;Left-Inf-Lat-Vent;Left-Cerebellum-White-Matter;Left-Cerebellum-Cortex;Left-Thalamus-Proper;Left-Caudate;Left-Putamen;Left-Pallidum;3rd-Ventricle;4th-Ventricle;Brain-Stem;Left-Hippocampus;Left-Amygdala;CSF;Left-Accumbens-area;Left-VentralDC;Left-vessel;Left-choroid-plexus;Right-Lateral-Ventricle;Right-Inf-Lat-Vent;Right-Cerebellum-White-Matter;Right-Cerebellum-Cortex;Right-Thalamus-Proper;Right-Caudate;Right-Putamen;Right-Pallidum;Right-Hippocampus;Right-Amygdala;Right-Accumbens-area;Right-VentralDC;Right-vessel;Right-choroid-plexus;5th-Ventricle;WM-hypointensities;Left-WM-hypointensities;Right-WM-hypointensities;non-WM-hypointensities;Left-non-WM-hypointensities;Right-non-WM-hypointensities;Optic-Chiasm;CC_Posterior;CC_Mid_Posterior;CC_Central;CC_Mid_Anterior;CC_Anterior
833;16.7563;13.118;6.4466;9.5153;6.8396;6.4984;5.7547;4.662;14.5303;19.6054;9.0736;7.4241;5.6705;11.2153;5.277;9.6764;10.5508;10.5107;16.935;13.8168;6.0965;9.1022;7.5151;7.2221;5.8683;4.483;7.5687;5.861;7.4561;10.1266;9.8086;11.1974;3.6224;8.0791;0.0;0.0;0.0;0.0;0.0;28.5197;8.8567;7.8325;6.9768;9.5047;8.1623
834;13.2599;13.0983;6.5258;9.2502;8.2817;9.1554;5.6059;4.4656;13.1981;15.4337;9.1558;8.8514;5.3997;12.7185;6.2303;9.9865;11.3019;14.8516;13.7181;13.3498;6.868;9.2719;8.8394;9.4625;5.9096;4.1873;7.3431;5.8788;7.419;10.403;8.5076;13.2008;0.0;13.911;0.0;0.0;15.3172;0.0;0.0;26.1052;11.5114;13.5829;9.6279;11.5558;10.4639
835;12.8346;8.5515;6.1691;9.0242;8.308;9.4406;5.8984;4.9768;15.8866;16.6319;9.6084;8.0222;6.4855;12.3032;6.6911;10.9279;13.7841;13.2722;12.809;16.2246;5.8685;9.1326;8.1601;9.5358;6.3595;4.6652;7.6254;5.5843;9.1243;10.1313;7.5481;11.891;3.5355;14.1742;0.0;0.0;14.0151;0.0;0.0;34.7642;11.8107;13.8108;9.6501;11.1977;11.1523
836;14.4079;14.5769;6.6847;10.1934;8.7081;9.0958;6.2201;4.9442;14.8431;18.2203;10.1794;8.0419;6.1396;12.749;7.0595;10.4245;4.0487;14.1612;15.8203;13.1224;6.7337;10.4672;8.7478;7.8573;6.3014;5.1282;7.5448;6.1392;7.2365;11.129;6.9722;12.1887;2.1213;11.7658;0.0;0.0;11.4838;0.0;0.0;20.4978;8.0728;9.5637;8.9742;10.2262;11.662
837;14.1065;12.0154;6.6524;10.0913;8.6853;8.6221;5.9924;5.536;11.3707;13.7953;10.4817;7.9223;6.0552;10.0566;7.3616;10.5601;14.5518;13.1152;14.6695;12.5774;5.8733;9.8968;8.8902;9.3155;5.8475;4.7207;7.8061;6.1565;8.2246;10.6119;6.9993;14.0754;0.0;12.4605;0.0;0.0;6.8929;0.0;0.0;23.5246;8.4643;8.7633;7.5494;9.1534;9.3697
838;14.4846;21.0121;8.0322;10.1102;10.4087;10.5943;7.9238;5.9102;18.9412;15.8612;10.8943;9.8773;7.14;17.0851;7.2842;12.7768;13.1266;15.6904;14.4703;16.823;6.9752;10.3646;10.2595;11.1973;7.4718;5.3174;9.7626;9.228;10.0991;13.0473;11.6954;14.8216;9.2916;15.0127;0.0;0.0;9.2548;0.0;0.0;25.1206;13.4287;14.9962;11.3598;13.354;10.5864
839;13.7872;15.4047;5.9986;10.2743;8.371;8.3816;7.01;4.3172;16.6986;14.275;10.2178;7.9996;5.2897;13.04;6.0093;11.3073;8.3442;11.9419;12.8672;12.7597;5.7555;9.6405;8.4041;9.0554;5.807;4.3763;7.9596;5.3757;8.9772;11.4983;8.34;11.8731;11.431;12.7789;0.0;0.0;19.3279;0.0;0.0;18.8761;8.8654;11.7336;10.3718;11.0918;10.7112
840;13.3705;14.5674;6.3199;10.1934;8.5961;9.5686;6.7702;5.3373;13.8099;16.631;9.9105;8.4644;6.5941;11.9369;7.0259;10.4927;10.3197;13.0577;13.719;12.0454;6.6283;9.5485;8.8282;9.3421;6.5914;4.9066;8.1567;6.3998;7.9564;11.0215;11.1226;12.6033;0.0;13.1638;0.0;0.0;16.032;0.0;0.0;20.1745;9.1288;12.8029;10.7222;9.116;11.4601
841;14.9032;11.9035;6.9257;10.1294;8.7454;8.664;7.5323;5.959;12.5168;14.3224;10.3669;8.0141;6.2761;11.2839;7.3541;10.6297;9.2787;16.1384;16.4927;16.8305;7.256;10.3134;9.479;8.8132;7.2189;6.4387;8.8576;7.6133;8.7167;11.2906;8.4832;14.9892;0.0;14.5085;0.0;0.0;20.3009;0.0;0.0;25.3598;8.91;8.7787;8.0409;9.0052;11.4158
842;13.4084;15.2093;5.7688;9.7024;8.3329;8.8738;6.4409;4.0149;14.4468;17.8138;10.5051;8.0223;5.6847;12.307;6.6099;10.9517;9.1361;12.782;13.1346;15.9466;5.9055;9.0518;8.2841;8.5768;6.2147;3.7343;7.7279;6.5854;7.7881;11.9702;7.4865;12.1772;3.0551;11.937;0.0;0.0;12.8202;0.0;0.0;23.5616;6.4312;10.0225;8.644;7.7039;9.111
843;12.6591;8.3401;6.4921;8.4457;8.0212;8.0564;6.0337;4.8962;15.0322;14.5757;9.1512;8.6588;6.6316;11.8141;6.8804;9.8488;14.6581;13.202;13.4911;14.1994;6.8027;8.6113;7.9862;8.8032;6.6136;5.2652;9.4122;6.3735;9.0693;10.6457;11.3512;12.6735;9.3781;13.4685;0.0;0.0;11.109;0.0;0.0;27.86;11.4169;13.5004;10.321;10.8435;10.1373
844;14.6433;11.882;5.8535;9.9054;8.0438;7.9814;6.5718;4.7245;14.5319;19.3466;9.8844;7.7799;6.8146;12.118;6.2187;11.4527;10.6647;14.0572;18.0263;13.3485;6.1847;9.4396;8.2908;7.1164;7.0689;5.7631;7.6174;7.1174;6.4634;11.8796;7.0239;12.1929;16.2563;10.7219;0.0;0.0;19.5643;0.0;0.0;23.2425;7.7179;11.6604;9.1682;10.1146;10.5049
845;12.3478;14.8585;6.0296;9.1025;9.1614;10.0564;6.6878;4.6736;13.5816;16.1375;9.9227;8.5704;7.7037;14.9413;6.9262;10.1126;8.8648;13.5624;12.5301;10.7331;6.2263;8.8155;9.4155;9.3721;6.7201;3.8216;7.6736;6.4515;7.4714;10.3721;3.5446;12.1179;6.7823;13.2978;0.0;0.0;14.0593;0.0;0.0;22.1633;11.3997;9.3768;6.9273;10.2461;9.4923
846;11.6388;19.978;6.9506;8.4603;8.8594;9.0393;6.6137;4.5112;17.3782;20.0558;9.359;7.8031;6.7032;12.843;6.3192;9.9971;9.3445;12.4475;11.7892;15.6783;6.3158;8.6554;8.7631;9.4548;6.857;4.2168;7.341;6.1078;8.8514;9.9972;5.1491;12.2149;0.0;12.8645;0.0;0.0;11.9285;0.0;0.0;18.2646;15.039;13.1434;8.4124;12.2154;19.5692
847;13.2828;9.1595;5.9466;8.9696;7.8818;8.6778;5.8425;4.3983;15.7219;14.4645;9.9492;7.9523;5.6431;11.8159;6.3388;10.3105;9.4094;12.6851;12.9781;13.8676;6.0776;8.6778;8.2869;9.5261;5.873;4.4031;8.2518;5.3616;7.0295;10.7396;6.2262;12.2692;0.0;14.2997;0.0;0.0;15.536;0.0;0.0;15.8165;9.5625;12.9181;8.8855;7.2886;9.6317
848;16.0144;13.9344;6.2781;10.2551;8.0397;7.5687;6.7551;4.8124;13.2977;17.5174;10.0188;7.9733;6.9097;11.7658;6.8669;10.6351;6.7066;14.5163;15.0889;15.6016;6.3672;9.5622;8.5953;8.2938;6.664;4.8738;7.7914;6.5144;6.9056;10.7364;8.7822;13.3524;0.0;12.6066;0.0;0.0;10.4442;0.0;0.0;24.8181;7.6961;8.9323;8.9646;10.0933;12.3455
849;12.7947;11.375;5.8535;9.4404;8.0457;8.3499;6.4411;4.7721;16.585;17.334;9.8987;8.3277;5.8878;13.2363;6.5646;10.5394;11.7217;12.3108;13.1638;12.6008;5.6429;9.1565;8.5369;8.6786;7.463;5.1476;8.0992;7.0957;8.516;10.489;5.9279;12.0046;6.9248;12.7504;0.0;0.0;12.5783;0.0;0.0;24.902;11.1496;11.7538;11.255;10.628;11.5602
850;14.084;15.8749;6.7295;9.4668;8.4181;8.4923;6.9782;6.1239;12.3482;17.3529;9.8052;8.5583;7.0468;11.2499;6.8256;10.1986;7.6918;13.7944;13.3629;10.6117;6.8195;9.1906;8.5071;9.0473;7.1015;5.5683;8.0257;7.1754;6.8519;10.5955;9.5395;13.5831;0.0;14.256;0.0;0.0;13.4453;0.0;0.0;18.0104;9.7582;11.7034;9.8731;8.9177;22.1167
851;12.4554;16.241;6.442;9.8442;8.5929;9.1095;5.9351;5.5359;18.1537;17.3852;9.9143;8.1079;7.9708;14.1579;5.5545;10.8125;14.2318;13.3786;13.3805;16.5741;7.4359;9.852;8.7733;9.2173;5.5899;4.7491;7.7569;7.3771;7.3932;11.0096;8.716;13.0819;7.5687;14.1612;0.0;0.0;15.5143;0.0;0.0;31.9829;12.1942;16.1662;10.0159;11.7038;11.0138
852;17.2623;13.8907;6.8277;10.0325;7.6435;6.902;6.5775;5.8382;16.4635;19.5591;10.2224;7.8097;7.3409;10.9111;5.8735;9.5975;8.9235;11.5796;17.6761;14.7095;6.3502;10.0635;8.0286;7.2918;6.5536;5.9751;8.2737;7.1615;7.0105;9.7206;7.9876;13.3634;0.0;8.753;0.0;0.0;7.7782;0.0;0.0;20.9331;9.7093;7.5235;6.4818;6.0454;9.6322
853;15.2785;9.2099;6.7438;9.8186;7.4087;7.7738;7.3306;3.8714;16.7269;14.968;9.5831;7.5042;5.32;12.0656;6.1707;10.9647;9.1807;13.3568;17.0064;13.4298;6.6078;9.2997;7.5786;7.6897;6.7226;4.2994;7.4745;6.0222;7.5378;10.7004;10.6376;9.1046;4.812;10.9639;0.0;0.0;9.4131;0.0;0.0;28.7182;9.6275;9.4046;9.3893;10.7344;10.4823
854;12.9596;16.5344;6.3781;9.623;8.1651;9.3084;7.2276;4.334;14.0653;16.1149;9.7371;9.0108;6.1183;14.1757;6.5045;10.0888;9.7638;13.4547;15.0833;13.5266;6.2334;9.5595;8.3268;8.7084;6.404;4.4144;8.4722;5.8318;8.9382;10.6195;9.2068;12.1596;0.0;13.3697;0.0;0.0;10.9725;0.0;0.0;18.0721;7.4665;11.4091;7.4737;7.4284;10.6533
855;14.7581;12.1673;6.5653;9.3731;8.567;8.7141;6.6362;5.364;15.1941;14.9971;10.4192;8.2003;6.6175;13.4423;6.7428;13.8531;5.9611;13.9152;17.0521;10.6918;6.4278;9.0217;8.5771;8.8539;6.5806;4.8114;7.919;6.0041;8.5359;12.0533;4.2283;14.7035;8.7559;13.9418;0.0;0.0;10.5229;0.0;0.0;26.0928;9.1186;9.0236;8.4446;6.5319;8.5823
856;13.5456;11.5779;5.8597;9.4658;8.6287;9.4845;6.3107;5.8077;16.0581;15.5756;10.3169;8.6037;7.7863;13.9676;6.3538;10.5148;12.2393;14.6145;12.4636;11.14;6.2895;9.1227;9.0882;10.6847;6.1593;5.2345;8.7753;6.5663;8.1986;10.4133;8.9505;13.9086;12.26;15.5754;0.0;0.0;17.0428;0.0;0.0;22.1099;10.9253;11.6119;9.303;10.3127;12.5853
857;16.139;8.447;6.376;8.5694;7.7419;6.7682;5.7652;5.2742;13.593;19.7399;9.3114;7.2952;6.0859;10.4619;5.6144;8.9661;4.062;10.8113;16.7061;10.3156;6.1709;8.97;7.5091;6.9392;6.1514;4.1509;7.2725;6.215;6.8837;9.827;4.5349;9.7794;7.3127;9.9024;0.0;0.0;10.9975;0.0;0.0;23.3188;8.1444;8.6625;6.9638;7.9553;9.1742
858;15.2985;11.9722;5.9088;9.4671;8.172;8.4399;6.7556;4.5033;14.2021;13.7637;9.4839;7.4278;5.2678;11.7125;6.2899;9.7045;9.6718;12.6807;13.4908;14.2118;5.731;9.4734;8.4254;8.837;7.3249;4.6399;8.0064;5.3754;8.7532;10.057;7.7346;12.3737;0.0;12.2994;0.0;0.0;14.2453;0.0;0.0;16.8033;8.8054;7.4555;8.2447;10.4442;10.6197
859;17.0659;8.2612;6.5507;9.4659;8.2487;8.4534;7.3158;6.2487;17.0481;19.4666;9.4977;8.1771;7.0229;14.4999;6.5884;12.8634;8.6037;11.1146;17.652;13.9071;6.5233;9.2782;7.5027;7.7283;6.2488;5.6968;7.9714;7.5604;7.4952;11.1642;8.9624;10.9484;0.0;10.3321;0.0;0.0;2.0;0.0;0.0;20.3975;8.5283;7.4305;6.4276;10.5433;18.1568
860;14.2246;14.1797;6.7774;9.5202;7.5652;8.2189;5.8854;4.6802;11.7817;13.5401;10.0201;7.4427;5.7016;12.2359;5.5043;9.2852;11.9268;12.5521;17.1703;13.8502;6.3793;9.0995;7.3268;6.9402;6.0931;4.5053;7.1772;5.7543;6.1299;9.2713;10.6346;9.956;14.3202;11.7229;0.0;0.0;20.572;0.0;0.0;22.2589;7.965;7.0671;7.8246;10.089;9.494
861;13.1202;13.5004;6.2084;9.9604;8.496;9.3835;6.4599;4.9065;15.1313;12.1348;10.2311;8.3837;6.4466;12.381;5.9474;10.6205;8.1346;14.9223;14.613;13.1275;6.2091;9.5083;8.7039;8.2783;6.1453;4.0964;7.9253;6.8974;7.2446;11.2779;6.4318;11.7714;0.0;13.8258;0.0;0.0;15.5124;0.0;0.0;19.6486;7.8405;10.8671;8.7679;8.5474;8.8509
862;13.2997;13.0124;5.536;8.8157;8.0121;8.6568;5.623;3.9752;13.7713;13.5663;9.1649;7.2494;5.2666;11.4573;6.4282;9.0744;7.6866;13.4087;14.7829;10.5514;5.391;8.4962;8.7105;8.7908;5.2614;3.5914;6.8577;5.3994;6.7017;9.9586;6.6117;12.9277;0.0;13.2999;0.0;0.0;14.5676;0.0;0.0;22.4886;8.6377;9.4032;9.4804;8.6498;9.162
863;15.7855;11.3589;6.1431;8.815;7.8886;6.9825;6.0138;4.8232;12.2845;13.3654;9.4451;8.1921;6.508;11.6772;4.5761;10.3142;5.6172;12.5101;16.8641;10.6123;5.7885;8.9013;7.6221;6.2217;5.6897;4.1746;7.9387;5.6935;5.7869;10.069;3.7786;9.7991;11.4738;8.6861;0.0;0.0;8.4479;0.0;0.0;18.4994;8.0816;8.1078;7.8087;9.5498;13.8129
864;16.2284;6.1776;6.9111;9.9168;7.9907;9.5041;6.6628;5.7719;12.9527;14.2982;11.1037;8.2116;7.5265;12.7266;6.455;10.3064;10.3667;14.1095;13.8734;10.2936;6.9228;9.5117;8.2587;10.401;6.6492;5.066;9.5707;8.1385;7.3911;9.6364;7.3476;14.6275;0.0;14.0551;0.0;0.0;21.3763;0.0;0.0;18.0383;10.1731;10.252;8.292;9.1196;10.7808
865;14.1367;7.6046;6.4313;10.1111;7.5995;6.8374;6.1178;4.631;12.6122;14.6233;10.176;6.8024;5.4939;11.4001;4.8701;12.0013;10.9113;13.0775;13.6862;7.6176;6.2991;9.4986;8.361;7.3283;5.9421;4.2486;7.3063;5.5134;6.0634;10.5682;5.9658;12.2696;0.0;10.7372;0.0;0.0;14.7054;0.0;0.0;24.0713;8.9229;9.7494;8.0702;8.4062;9.7811
866;13.2138;9.1915;5.9747;9.6037;8.239;8.5786;5.7528;4.3414;15.4648;13.7992;11.0991;8.5325;5.8952;11.0345;6.798;10.4673;10.0786;13.2573;13.5756;7.9495;6.3591;9.4077;8.4486;8.6648;5.4445;3.5761;7.9496;5.6903;6.0129;11.0569;8.4389;12.7688;7.5;14.1062;0.0;0.0;15.7884;0.0;0.0;17.8663;8.5833;7.6122;8.1155;8.2797;6.4554
867;12.5435;13.7813;6.0601;8.4293;8.7906;9.1964;6.3235;4.5846;17.7348;16.8212;9.3483;8.2716;6.2889;12.5826;6.6726;9.2105;6.9225;13.0878;13.3667;14.9362;5.8814;8.5804;8.6413;9.2089;5.3101;3.9758;7.9453;5.9465;6.5474;10.1929;4.2798;12.3328;0.0;13.7812;0.0;0.0;20.0556;0.0;0.0;22.8284;12.5438;10.8086;8.8823;10.1324;16.6438
868;15.5985;14.8271;5.6568;9.0808;7.2639;7.2894;6.1308;5.0679;14.3487;14.296;9.7594;7.267;5.6796;11.8522;6.7999;9.1577;9.0499;12.1925;14.8469;14.8965;5.3319;9.0521;7.2713;7.4163;6.2377;4.425;7.1081;5.9118;8.0507;9.6089;6.9918;11.3918;0.0;10.1369;0.0;0.0;11.4878;0.0;0.0;19.4377;9.045;8.9146;7.7972;7.7671;16.0846
869;12.4766;12.7571;6.6473;10.963;8.9987;9.1421;7.2603;5.0311;15.3872;20.2553;10.1295;8.0886;7.2181;14.6308;6.9012;10.141;8.8698;13.5177;12.0503;18.9672;6.476;10.67;9.3755;9.7069;6.6964;4.7319;7.7862;7.9896;7.6683;10.3166;7.839;13.1761;11.7267;12.5297;0.0;0.0;14.9438;0.0;0.0;19.5911;14.8873;13.6055;8.851;9.9253;21.4653
870;15.2789;11.8549;6.4873;9.372;8.4338;9.1973;7.1692;4.9232;15.9554;18.0398;9.539;9.3305;8.317;14.8522;8.3307;11.0731;11.6917;15.6754;19.3295;13.4852;6.6698;9.2483;8.485;7.6143;7.2561;5.2692;9.4497;7.3554;8.2691;11.192;9.6943;10.9409;16.2705;13.9296;0.0;0.0;13.2587;0.0;0.0;27.5958;9.6825;9.8012;9.0821;8.479;9.4073
871;14.2644;12.3782;5.8507;10.2588;8.9467;9.0328;7.4972;5.5625;12.1938;14.2603;9.7968;8.4668;7.1906;11.8912;6.9773;11.4299;9.7126;13.1693;13.6998;10.6947;6.0433;9.9471;8.4405;9.6806;6.8773;4.6926;7.7372;6.929;7.4378;10.0793;9.0054;13.0434;0.0;15.3954;0.0;0.0;16.6973;0.0;0.0;24.734;7.7251;10.2756;10.2228;10.9807;11.281
872;14.8088;10.5623;6.8247;9.3184;8.6751;8.5967;6.1759;5.0303;15.2309;14.9224;9.9404;7.6002;6.037;12.4402;7.0529;10.5221;9.5963;14.2993;13.6771;11.0407;6.7545;9.5038;8.6424;9.4734;6.9182;6.2852;7.6268;6.6638;7.7069;10.1894;4.5272;13.8076;0.0;15.64;0.0;0.0;11.7254;0.0;0.0;27.2726;11.9432;14.1419;10.5916;9.121;11.0883
873;13.3547;14.7221;6.3053;9.5475;7.9147;8.738;6.715;4.4765;15.8084;17.6181;9.8756;8.2667;6.3729;12.762;7.1667;10.1922;13.8151;13.982;14.0568;7.7609;6.1657;9.2007;8.1847;8.9328;6.8048;4.1593;8.0124;6.7417;7.9862;10.7013;7.6918;12.9895;0.0;14.1282;0.0;0.0;11.7769;0.0;0.0;22.0533;11.2675;13.1189;10.2577;9.8519;11.3975
874;12.6042;5.8018;6.2844;8.8613;8.3843;7.8452;5.5494;4.7123;12.9584;11.5791;9.636;7.2802;5.3944;11.8914;5.3708;10.8718;10.2046;12.4834;12.9177;11.7494;5.5735;8.66;8.5386;8.2723;6.3045;4.439;7.8768;6.7582;6.1002;11.3764;8.0329;12.279;0.0;13.2233;0.0;0.0;19.6693;0.0;0.0;16.6308;9.683;12.5139;9.428;9.101;9.6731
875;17.6239;15.3539;6.9276;9.0096;8.7687;8.8928;6.8913;5.611;18.5045;19.3896;10.2572;9.9768;7.5777;14.9532;6.7195;13.5714;7.4971;15.889;18.9627;17.5429;6.4966;8.9496;9.3322;8.8069;7.0041;4.9798;9.6007;8.3057;8.1;14.7485;6.7644;13.5601;0.0;12.7288;0.0;0.0;18.2117;0.0;0.0;20.6651;10.8899;10.8714;10.5138;10.4508;23.6547
876;14.0141;14.4512;6.6796;8.6436;9.7334;9.2597;6.9242;4.851;15.4679;14.0916;10.1314;7.832;7.0233;14.5877;6.1605;12.4983;8.5533;14.8766;15.4203;10.0312;6.4799;8.5051;10.6173;9.5268;6.8809;4.44;8.3968;6.9627;6.7713;12.311;8.8928;14.7655;0.0;15.4375;0.0;0.0;15.8535;0.0;0.0;16.7334;13.0817;11.5789;9.2948;9.1409;16.2665
877;13.3311;12.8153;5.9763;8.6267;8.2315;8.082;5.2835;4.2222;13.2879;12.1051;10.0511;7.3923;5.8816;12.4377;5.4689;10.7223;7.9617;12.8443;13.3358;0.0;5.7927;8.2624;8.7769;7.7858;5.8036;3.9193;7.0201;5.1814;5.5164;11.6595;7.4181;13.7142;0.0;12.3538;0.0;0.0;14.3152;0.0;0.0;14.8934;8.826;11.8459;9.8276;11.4955;11.0303
878;16.4892;10.7032;5.9035;8.5207;7.6315;6.7741;5.7878;4.6388;11.9265;11.4605;9.71;8.2126;6.4174;11.2136;4.6467;10.248;6.3047;11.0442;15.4487;10.5388;5.4428;8.8557;8.1867;6.4497;5.9342;4.151;8.2031;6.5509;5.7831;10.4324;3.894;11.3401;2.8785;8.7528;0.0;0.0;8.2885;0.0;0.0;16.7231;9.3337;8.4864;9.1767;11.7054;10.3376
879;13.0271;14.2819;7.3233;9.6054;8.773;9.8536;6.4866;5.2997;14.9337;11.4188;10.2921;8.0546;6.8603;12.474;6.2202;10.4877;9.4004;13.7855;13.6465;13.7578;6.4394;9.2362;9.2773;9.506;6.3767;5.1557;8.4099;7.2918;5.6983;11.79;12.101;13.1697;0.0;13.821;0.0;0.0;13.1983;0.0;0.0;19.0415;11.4315;10.5957;11.1139;9.9164;11.4932
880;12.3965;10.3558;6.1793;8.8103;8.5293;8.8472;6.562;4.8225;15.3132;10.7157;9.7032;8.5235;6.9401;12.7915;6.5591;10.3989;12.2461;13.7565;12.285;7.746;5.6624;8.6114;8.9715;9.1634;6.2739;4.5899;12.7702;6.3782;6.736;10.8561;6.1213;12.4022;0.0;15.3013;0.0;0.0;14.2034;0.0;0.0;19.22;10.9123;12.1671;9.6454;8.9258;9.4527
881;11.6861;14.0473;6.1329;8.7698;9.0587;9.8134;6.395;4.9973;14.8321;12.2747;9.7239;8.0098;6.231;16.0863;5.5347;10.5255;6.9174;15.7273;12.5268;12.8595;6.2371;8.6569;8.9475;9.7271;6.2781;4.6445;7.4284;6.1843;6.0785;11.0185;6.5746;14.9725;10.5348;15.0992;0.0;0.0;19.1377;0.0;0.0;19.9432;8.4005;7.4072;8.9321;9.3561;10.9503
882;12.7458;13.4317;5.2157;8.7588;8.261;9.4195;5.5573;4.9429;14.6844;13.1035;9.6506;7.2605;5.7841;12.8846;6.3035;9.5124;7.3571;12.4495;12.2511;12.9748;5.8774;8.7633;8.36;9.8574;5.3895;4.8027;7.4504;5.6294;6.2732;9.2317;5.7671;11.6502;0.0;12.7571;0.0;0.0;10.8051;0.0;0.0;24.6568;11.1472;12.4333;7.2877;8.8389;8.7589
883;11.5957;12.8689;5.9714;9.8898;7.8061;10.2979;5.8177;4.592;15.6931;15.3128;9.7867;8.424;6.9236;12.1555;6.0752;10.2865;6.3083;12.2741;11.6517;11.2344;5.7593;9.6513;8.4015;11.0978;5.7209;3.8962;7.8638;6.1279;7.2305;10.8723;4.8505;12.6737;0.0;13.9491;0.0;0.0;14.3966;0.0;0.0;18.721;11.3763;15.3872;10.6975;11.3871;12.0271
884;16.2129;17.3367;8.5697;11.7978;8.5496;7.7667;7.1011;5.5201;14.9148;17.0484;10.8827;10.0476;7.2058;13.8054;5.3584;13.3412;3.9351;14.9651;16.1485;19.1686;7.261;10.1417;10.3086;9.6259;7.9893;5.4398;10.5658;7.3139;5.9005;13.4385;7.5187;14.3078;0.0;13.7541;0.0;0.0;15.1496;0.0;0.0;21.4122;16.55;19.3853;19.0982;24.3761;25.6417
885;14.6268;14.2395;8.4981;9.9236;9.7089;9.5157;7.5457;5.4243;14.9394;14.2603;10.9793;8.1304;7.5914;12.2439;5.7841;11.4254;13.1534;15.0328;15.0207;15.8222;8.0662;10.2685;10.3638;9.5573;5.7833;6.7054;8.1891;7.3761;5.8563;12.1508;17.7386;13.1037;0.0;15.1517;0.0;0.0;10.7003;0.0;0.0;23.4926;11.2008;14.414;12.1293;13.7507;24.9284
886;14.1399;15.6231;9.0034;9.9545;9.4429;8.6835;8.7386;5.5231;14.9101;11.3099;9.959;8.2356;6.8369;11.6871;5.3783;10.2716;10.164;14.4346;13.5113;21.834;7.4459;9.7221;9.6069;8.9439;6.5212;4.8519;8.1035;6.4323;5.3336;11.3212;8.9824;13.5806;13.4464;13.1313;0.0;0.0;11.51;0.0;0.0;17.4417;8.3089;11.0076;11.6136;14.747;14.8395
887;13.5419;17.9852;7.8957;12.1509;9.448;9.0095;7.6742;6.3114;14.0079;13.3233;10.582;9.2372;8.3592;12.3001;5.646;11.3349;17.2182;14.1299;14.3219;17.8504;7.6119;10.3844;10.6717;9.9041;7.0821;5.6682;10.0234;8.3101;7.2189;11.5744;13.7593;15.2911;7.0711;12.7061;0.0;0.0;17.1749;0.0;0.0;23.3167;10.4194;11.0901;11.3993;10.7567;16.4598
888;14.5388;13.8067;13.4307;10.0263;9.8129;8.8138;5.9635;5.6229;13.9407;14.2252;12.1477;9.5514;7.0329;13.8116;5.887;11.3758;6.8251;14.3243;15.6469;18.5165;8.6531;10.2478;9.0805;9.5377;6.4453;5.1467;8.6611;7.6476;7.2734;12.38;7.7213;13.3174;12.9035;14.3574;0.0;0.0;12.5633;0.0;0.0;22.3737;10.6706;11.8912;11.3399;13.2946;16.918
889;13.979;10.6663;9.0248;11.1517;10.6292;8.9671;7.9578;7.3199;13.6497;13.5345;12.1421;9.4859;7.4546;12.0618;6.1715;13.8534;0.0;15.4969;14.1485;15.6543;8.2491;10.3737;10.6271;9.471;7.9789;5.786;9.5558;8.4477;6.2447;11.7359;5.8836;14.0605;0.0;13.7373;0.0;0.0;12.8819;0.0;0.0;24.527;11.3307;11.6908;12.0798;12.6286;16.5415
890;13.0228;17.6514;9.2328;9.8542;8.8023;9.0282;7.895;5.2192;12.509;13.3003;10.3324;8.5373;7.0127;12.0922;4.7671;9.9996;7.0419;14.9302;13.9816;13.2644;7.9399;10.0918;9.9755;9.2578;6.0385;5.7563;8.4584;7.3335;5.9679;11.5504;7.2189;14.574;0.0;13.4969;0.0;0.0;8.9813;0.0;0.0;23.0696;9.5602;11.7688;10.5187;10.8075;13.8981
891;16.2641;12.6704;10.6889;10.9705;10.2837;9.0616;6.6239;8.0357;12.5697;12.0071;11.4565;9.7533;10.2229;14.2397;5.9042;11.9865;8.0438;14.6058;15.3419;12.9547;9.5385;10.8882;9.5318;9.0838;7.1412;5.8129;9.6596;9.2004;6.4659;11.8301;8.409;14.0288;7.4364;15.0973;0.0;0.0;12.3485;0.0;0.0;26.4617;13.2116;15.3271;13.4927;12.3926;14.038
892;14.8457;19.6957;8.6183;10.4815;9.0962;8.9338;7.3937;5.6703;14.283;13.4726;11.6;8.3394;8.0262;14.6129;6.2104;10.9214;9.2057;15.383;15.7116;14.0254;9.6126;10.3938;10.2764;8.7298;6.5218;5.782;8.6747;8.8019;6.8906;12.6401;10.8267;12.6769;6.377;14.0442;0.0;0.0;16.6466;0.0;0.0;21.0144;11.9649;13.0829;11.8673;15.3033;13.7422
893;14.9898;16.9493;8.8703;10.6479;11.5531;9.0475;6.6742;5.5585;14.9147;17.4058;12.5146;9.8139;7.4459;14.0077;6.1353;14.4564;5.8801;13.1461;15.5564;17.422;8.8183;11.276;12.3385;7.9789;7.354;6.6808;10.6859;7.6532;7.3203;17.511;9.3332;13.3419;7.9603;14.2906;0.0;0.0;15.6634;0.0;0.0;16.741;8.0035;10.4974;9.9765;10.8175;28.5211
